,CID,smiles_repr,selfies_repr,h_acc,h_don,C,H,O,N,S,Cl,F,B,Br,Na,P,As,Cd,I,Ca,Pt,Hg,Co,Rh,Se,Ni,Fe,Si,Li,Be,Mn
432,2832,CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,[C][N][C][C][C][C][=C][C][=Branch2][Ring2][C][=C][Branch2][Ring1][N][C][=Branch2][Ring1][=Branch1][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][O][C][=Branch1][C][=O][C][=C][Ring1][P][Ring1][Branch2][O][C][O][C][O][C][O][C],1,6,21,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2833,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,[C][C][=Branch1][C][=O][N][C][C][C][C][=C][C][=Branch2][Ring2][C][=C][Branch2][Ring1][N][C][=Branch2][Ring1][=Branch1][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][O][C][=Branch1][C][=O][C][=C][Ring1][P][Ring1][Branch2][O][C][O][C][O][C][O][C],1,6,22,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2834,CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)OC(=O)CCN(C)C,[C][C][=Branch1][C][=O][O][C][C][Branch2][Ring2][P][C][C][Branch2][Ring2][Branch2][C][C][C][Branch2][Ring1][P][C][Ring1][=Branch1][Branch2][Ring1][#Branch2][C][Branch2][Ring1][Branch1][C][Ring1][#Branch2][Branch1][#C][O][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][Branch1][C][C][C][=C][C][O][C][O][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][N][Branch1][C][C][C],2,9,27,43,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2835,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCC(C(=O)NC(C(=O)N1)CCNCS(=O)(=O)[O-])NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)CCCCC(C)C)C(C)O)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch2][N][Ring1][C][=Branch1][C][=O][N][C][Branch2][#Branch2][=C][C][=Branch1][C][=O][N][C][Branch2][=Branch2][=Branch2][C][=Branch1][C][=O][N][C][Branch2][Branch2][O][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][=C][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][Branch1][=N][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][C][O][N][C][=Branch1][C][=O][C][Branch1][=N][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][O][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][Branch1][C][C][C][C],18,33,57,103,28,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2836,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCC(C(=O)NC(C(=O)N1)CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)CCCCC(C)C)C(C)O)CCNCS(=O)(=O)O)CCNCS(=O)(=O)O)C(C)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch2][N][Ring1][C][=Branch1][C][=O][N][C][Branch2][#Branch2][=C][C][=Branch1][C][=O][N][C][Branch2][=Branch2][=Branch2][C][=Branch1][C][=O][N][C][Branch2][Branch2][O][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][=C][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][=N][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][C][O][N][C][=Branch1][C][=O][C][Branch1][=N][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][O][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][N][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][Branch1][C][C][C][C],23,33,57,108,28,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2837,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)CC(=O)OC)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][=Branch1][C][=O][C][C],3,7,35,49,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2838,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)CC)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][C][C][C][C][C][C][C][=Branch1][C][=O][C][C],3,5,34,49,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2839,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C4C3=O)OC)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][O][C][C][C][C][C][C][C][=Branch1][C][=O][C][C],3,8,34,47,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2840,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C4C3=O)CC)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][C][C][C][C][C][C][C][=Branch1][C][=O][C][C],3,7,35,49,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2841,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)OC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][O][C][C][C][C][C][C][C][=Branch1][C][=O][O][C],3,7,32,45,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2842,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)O,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][O][C][C][C][C][C][C][C][=Branch1][C][=O][O],4,7,31,43,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2843,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)C(C)F,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][O][C][C][C][C][C][C][C][=Branch1][C][=O][C][Branch1][C][C][F],3,7,33,46,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2844,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)NO,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][O][C][C][C][C][C][C][C][=Branch1][C][=O][N][O],5,7,31,44,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2845,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)OC)CCCCCSC(=O)C,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][O][C][C][C][C][C][C][S][C][=Branch1][C][=O][C],3,7,32,45,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2846,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=CN(C4=CC=CC=C43)CN5CCCC5)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][N][C][C][C][C][Ring1][Branch1][C][C][C][C][C][C][=Branch1][C][=O][C][C],3,6,37,54,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2847,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=C(NC4=CC=CC=C43)C5=CC(=CC(=C5)OC)OC)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][S][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][Branch1][N][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=C][C][=Branch1][#Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][C][C][C][C][C][C][C][=Branch1][C][=O][C][C],4,7,40,53,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2848,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=C(C4=CC=CC=C4N=C3)Cl)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][Cl][C][C][C][C][C][C][=Branch1][C][=O][C][C],3,6,33,44,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2849,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C3=C(C4=CC=CC=C4N=C3)N5CCCCC5)CCCCCC(=O)CC,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][=Branch1][C][=O][C][C],3,7,38,54,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2850,C1CCN2C(C1)C(=O)NC(C(=O)NC(C(=O)NC(C2=O)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)NO,[C][C][C][N][C][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][Branch1][C][Ring1][S][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][=Branch1][C][=O][N][O],5,6,32,41,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2851,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=C(C=C3)OC)CCCCCC(=O)NO,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][C][C][C][C][C][=Branch1][C][=O][N][O],5,7,30,45,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2852,C1CC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)NO,[C][C][C][C][=Branch1][C][=O][N][C][Branch2][Ring2][#C][C][=Branch1][C][=O][N][C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][Branch1][N][C][=Branch1][C][=O][N][Ring1][S][C][Ring2][Ring1][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][=Branch1][C][=O][N][O],5,6,31,39,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2853,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCC(=O)NO)CC3=CC=CC=C3)C,[C][C][Branch2][Branch1][=Branch2][C][=Branch1][C][=O][N][C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][C][C][C][C][C][=Branch1][C][=O][N][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],5,6,26,37,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2854,CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O,[C][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][C][=C][C][Ring1][=Branch1][C][Branch1][=Branch2][C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Branch1][=Branch2][C][C][=Branch1][C][=O][O][Ring1][#Branch1][O],1,5,23,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2855,CNCCC1=CC(=C(C=C1)OC)CC2=CC(=CC(=C2OC)CC3=C(C=CC(=C3)CCNC)OC)CCNC,[C][N][C][C][C][=C][C][=Branch1][#Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][C][=C][C][=Branch2][Ring1][=N][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][C][=C][Branch1][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][N][C][O][C][C][C][N][C],3,6,32,45,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2856,CC(C)N1C=NC2=C(N=C(N=C21)NCCO)NC3=CC(=CC=C3)Cl,[C][C][Branch1][C][C][N][C][=N][C][=C][Branch1][#C][N][=C][Branch1][#Branch1][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][C][C][O][N][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][Cl],3,6,16,19,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2857,CCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OCC,[C][C][O][C][=C][Branch2][Ring1][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][=Branch1][=N][C][=N][Ring1][#Branch1][N][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][Br][O][C][C],1,5,18,18,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2858,CCC1C(C(CC(=CC=CC(=C(OC(=O)C(=CC(=CC(C1O)C)C)OC)C(C)C(C(C)C2(CC(C(C(O2)C=CC)C)OC3CC(C(C(O3)C)OC(=O)N)O)O)O)OC)C)C)O,[C][C][C][C][Branch2][Branch2][N][C][Branch2][Branch2][#Branch1][C][C][=Branch2][#Branch1][P][=C][C][=C][C][=Branch2][#Branch1][Branch2][=C][Branch2][Ring1][#Branch2][O][C][=Branch1][C][=O][C][=Branch1][S][=C][C][=Branch1][O][=C][C][Branch1][=Branch1][C][Ring2][Ring1][Ring1][O][C][C][O][C][C][Branch1][C][C][C][Branch2][Branch1][C][C][Branch1][C][C][C][Branch2][Ring2][=Branch2][C][C][Branch1][=C][C][Branch1][#Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][=C][C][C][O][C][C][C][Branch1][P][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][C][=Branch1][C][=O][N][O][O][O][O][C][C][C][O],6,14,46,73,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2859,C1(C(C(C2C(C1O)O2)O)O)O,[C][Branch2][Ring1][Ring2][C][Branch1][S][C][Branch1][N][C][C][Branch1][Branch1][C][Ring1][=Branch1][O][O][Ring1][Branch1][O][O][O],4,5,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2860,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C)C)CN1C,[C][C][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][=N][C][C][C][C][Ring1][=Branch1][C][C][=C][C][Ring1][=Branch1][Branch1][=C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][N][Branch1][C][C][C][C][C][N][Ring2][Ring1][Branch2][C],0,2,24,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2861,CC(=CCCC1(C=CC2=C(O1)C=CC3=C2C(=O)C(=O)C(=C4C(=C5C(=O)C6=C(C7=C(C=C6)OC(C=C7)(C)CCC=C(C)C)C(=O)C5=O)C(=C8C(=C4O)C=CC9=C8C=CC(O9)(C)CCC=C(C)C)O)C3=O)C)C,[C][C][=Branch2][#Branch2][Ring1][=C][C][C][C][Branch2][=Branch2][O][C][=C][C][=C][Branch1][Ring2][O][Ring1][=Branch1][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=Branch2][#Branch1][O][=C][C][=Branch2][Ring2][#C][=C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][N][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][Branch1][Branch1][C][=C][Ring1][Branch2][Branch1][C][C][C][C][C][=C][Branch1][C][C][C][C][=Branch1][C][=O][C][Ring2][Ring1][#Branch1][=O][C][=Branch2][Ring2][Ring1][=C][C][=Branch1][=Branch1][=C][Ring2][Ring1][=C][O][C][=C][C][=C][Ring1][Branch2][C][=C][C][Branch1][Ring2][O][Ring1][=Branch1][Branch1][C][C][C][C][C][=C][Branch1][C][C][C][O][C][Ring2][Branch1][#Branch1][=O][C][C],2,11,60,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2862,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O,[C][C][C][Branch2][=Branch1][#Branch1][C][Branch2][=Branch1][C][C][Branch2][Branch1][=N][C][Branch1][Ring2][O][Ring1][=Branch1][O][C][C][C][C][Branch2][Ring2][=N][C][C][C][C][Branch2][Ring2][Branch1][C][Branch2][Ring1][#Branch1][C][C][C][Ring1][Branch1][Branch1][#C][C][Ring1][=Branch2][C][C][C][Ring1][=N][Branch1][Ring2][C][Ring1][P][O][O][C][=C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][C][C][=O][O][O][O],5,10,29,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2863,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][Branch2][Ring2][Ring2][C][C][C][C][Ring1][Branch1][Branch2][Ring1][#Branch2][C][C][=Branch1][C][=O][C][C][Ring1][#Branch1][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][O][Ring1][#Branch1][C][C][O],1,6,23,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2864,CCCCCC=CC=CC(=O)OC1CC2C(C(CC(C23C(OC(C3=C1)OC(=O)C)OC(=O)C)O)C)(C)CCC(=C)C=C,[C][C][C][C][C][C][=C][C][=C][C][=Branch1][C][=O][O][C][C][C][C][Branch2][Ring2][Branch2][C][Branch2][Ring2][Ring1][C][C][Branch2][Ring1][=N][C][Ring1][=Branch1][C][Branch1][P][O][C][Branch1][#Branch1][C][Ring1][Branch1][=C][Ring1][=N][O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][O][C][Branch1][C][C][C][C][C][=Branch1][C][=C][C][=C],1,8,34,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2865,CCCCCCCCCC(=O)OC1CC(C(C2C13C(OC(C3=CC(C2)O)OC(=O)C)OC(=O)C)(C)CCC(=C)C=C)C,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][Branch2][Branch1][Ring1][C][Branch2][Ring2][Ring2][C][C][Ring1][=Branch1][C][Branch2][Ring1][=Branch1][O][C][Branch1][N][C][Ring1][Branch1][=C][C][Branch1][Ring2][C][Ring1][=Branch2][O][O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][Branch1][C][C][C][C][C][=Branch1][C][=C][C][=C][C],1,8,34,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2866,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,[C][O][C][=Branch1][C][=O][C][C][Branch2][Ring1][S][C][C][C][C][Ring1][=Branch1][C][C][C][=C][Branch1][=Branch2][C][C][N][Ring1][=Branch1][C][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=N][O],2,4,21,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2867,C1=CC=C2C(=C1)C(=CN2)C(=O)C(=O)NC=CC3=CNC4=C3C=CC(=C4)Br,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][Branch1][=C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][N][C][=C][Ring1][Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br],3,2,20,14,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2868,C1=CC=C2C(=C1)C(=CN2)C=CNC(=O)C(=O)C3=CNC4=CC=CC=C43,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][Branch1][=C][N][Ring1][=Branch1][C][=C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],3,2,20,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
