,CID,smiles_repr,selfies_repr,h_acc,h_don,C,H,O,N,P,Cl,S,Se,As,Br,Ca,Co,Fe,Hg,I,K,Mg,Na,Ni,W,B,F,Si,Te,Al
1965,1966,CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(C(C(CC2=CC=CC=C2)NC(=O)C(C(C)C)NC(=O)N(C)CC3=CC=CC=N3)(F)F)(O)O)NC(=O)N(C)CC4=CC=CC=N4,[C][C][Branch1][C][C][C][Branch2][=Branch1][=N][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Branch1][Ring2][C][Branch2][Ring2][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1][Branch1][C][F][F][Branch1][C][O][O][N][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1],6,10,44,56,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1966,1967,CC1=C(C(=O)C(=C(C1=O)C)CCCCC#CCCCC#CCO)C,[C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][Ring1][#Branch1][=O][C][C][C][C][C][C][#C][C][C][C][C][#C][C][O][C],1,3,21,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,1968,C1C=CN(C=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,[C][C][=C][N][Branch1][=Branch1][C][=C][Ring1][=Branch1][N][C][C][Branch2][=Branch1][Branch2][C][Branch2][=Branch1][Ring1][C][Branch1][Ring2][O][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][C][Branch2][Ring2][Ring2][C][Branch2][Ring1][#Branch1][C][Branch1][Ring2][O][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][O][P][=Branch1][C][=O][Branch1][C][O][O][O][O][O],9,22,20,30,16,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1969,CC(C)(C(=N)N)N=NC(C)(C)C(=N)N,[C][C][Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=N][N][N][=N][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=N][N],4,4,8,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,1970,CNC(=O)C1C(C(C(O1)N2C=NC3=C(N=CN=C32)NCC4=CC=C(C=C4)N)O)O,[C][N][C][=Branch1][C][=O][C][C][Branch2][Ring2][Branch2][C][Branch2][Ring2][Ring1][C][Branch1][Ring2][O][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][O][O],5,9,18,21,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1971,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,[C][C][C][Ring1][Ring1][N][C][=C][C][=Branch1][=Branch2][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][N][Branch1][Branch1][C][=N][Ring1][=Branch2][C][C][C][Branch1][Branch1][C][=C][Ring1][Branch1][C][O],3,6,14,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,1972,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,[C][C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][Branch2][=Branch1][=N][C][C][C][Branch2][=Branch1][C][C][Branch2][Branch1][=N][C][C][Branch1][Ring2][O][Ring1][=Branch1][Branch2][Branch1][C][C][C][Branch2][Ring2][N][C][C][Branch2][Ring2][=Branch1][C][Branch2][Ring1][P][C][C][C][Branch2][Ring1][#Branch2][C][C][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][O][C][Branch1][#Branch2][C][Branch1][=Branch1][C][Ring2][Ring2][Branch2][O][C][C][O][O][O][O][O][O][O][C][=Branch1][C][=O][O][O][C][C][Branch1][S][C][Branch1][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][N][O],12,18,47,73,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1973,C1COCCN1C2=NC=C(C=C2)C3=NC4=NC=NC(=C4C(=C3)C5=CC(=CC=C5)Br)N,[C][C][O][C][C][N][Ring1][=Branch1][C][=N][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=N][C][=N][C][=N][C][=Branch2][Ring1][Branch1][=C][Ring1][=Branch1][C][=Branch1][Ring2][=C][Ring1][#Branch2][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][Br][N],1,7,22,19,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1974,CCCCCC1=CC=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O,[C][C][C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],2,3,21,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1975,COC1=CC=C(C=C1)C2=CC(=C3C(=CC(=O)C=C3O2)O)O,[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring1][C][=C][C][=Branch1][=N][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][O][Ring1][O][O][O],2,5,16,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1976,CC1C(C(C(C(O1)NC2C(OC(C(C2O)O)NC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO,[C][C][C][Branch2][Branch1][=Branch2][C][Branch2][Branch1][Ring2][C][Branch2][Ring2][#C][C][Branch1][Ring2][O][Ring1][=Branch1][N][C][C][Branch2][Ring1][P][O][C][Branch1][=Branch2][C][Branch1][Branch1][C][Ring1][=Branch1][O][O][N][C][C][Branch1][=C][O][C][Branch1][=Branch2][C][Branch1][Branch1][C][Ring1][=Branch1][O][O][O][C][O][C][O][O][O][N][C][C][=C][Branch1][=N][C][Branch1][=Branch2][C][Branch1][Branch1][C][Ring1][=Branch1][O][O][O][C][O],16,19,25,45,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1977,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCCl,[C][C][C][C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][N][C][C][Cl],1,1,22,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,1978,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,[C][C][C][C][=Branch1][C][=O][N][C][=C][C][=Branch2][Ring1][Branch1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][Branch1][Branch2][C][N][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C],3,5,18,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1979,CC(=O)OC1CN2CCC1CC2,[C][C][=Branch1][C][=O][O][C][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1],0,3,9,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1980,CC(=O)OC1C2C(C(C(=O)O2)OC(=O)C)OC1=O,[C][C][=Branch1][C][=O][O][C][C][C][Branch1][P][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][=Branch1][O][C][=Branch1][C][=O][C][O][C][Ring1][=N][=O],0,8,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,[C][C][=C][Branch2][Ring2][C][C][=C][Branch2][Ring1][Ring1][N][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C][=C][C][=Branch1][Ring2][=C][Ring1][S][O][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O],1,6,21,18,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1982,CC(=O)NP(=O)(OC)SC,[C][C][=Branch1][C][=O][N][P][=Branch1][C][=O][Branch1][Ring1][O][C][S][C],1,4,4,10,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,1983,CC(=O)NC1=CC=C(C=C1)O,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O],2,2,8,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1984,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O],2,4,15,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,[C][C][=Branch1][C][=O][N][C][=C][Branch1][P][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][As][=Branch1][C][=O][Branch1][C][O][O][O],4,5,8,10,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,[C][C][=Branch1][C][=O][N][C][=N][N][=C][Branch1][Ring2][S][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N],2,7,4,6,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,1987,CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)N=NN(CCOC(=O)C)CC3=CC=CC=C3,[C][C][C][=C][Branch1][=N][C][=Branch1][=Branch2][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][N][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][N][=N][N][Branch1][=Branch2][C][C][O][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],2,9,23,26,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1988,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,[C][C][C][=C][C][=C][C][=Branch1][P][=C][Ring1][=Branch1][N][Branch1][Branch1][C][O][C][C][C][=Branch1][C][=O][C][Cl][C],0,2,14,20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1],2,4,15,20,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1990,CC(=O)NO,[C][C][=Branch1][C][=O][N][O],2,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1991,CC(C)CC(C(CC(=O)O)O)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C)O,[C][C][Branch1][C][C][C][C][Branch1][O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][O][N][C][=Branch1][C][=O][C][Branch1][C][C][N][C][=Branch1][C][=O][C][C][Branch2][Ring2][#Branch2][C][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][O],8,9,31,57,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1992,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CC(=O)O)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C,[C][C][=C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C],8,13,30,37,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1993,CC(C[N+](C)(C)C)OC(=O)C,[C][C][Branch1][#Branch2][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C],0,2,8,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1994,CC(=CCCC(=CCCC(=CCSCC(C(=O)O)NC(=O)C)C)C)C,[C][C][=Branch2][Ring2][Ring1][=C][C][C][C][=Branch2][Ring1][O][=C][C][C][C][=Branch2][Ring1][Ring1][=C][C][S][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][C][C][C],2,4,20,33,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1995,CC(C)CC(C(=O)O)NC(=O)C,[C][C][Branch1][C][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C],2,3,8,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1996,CC(=O)OC(CC(=O)O)[N+](C)(C)C,[C][C][=Branch1][C][=O][O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N+1][Branch1][C][C][Branch1][C][C][C],1,4,8,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1997,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)OC(=O)C)O,[C][C][C][Branch2][Branch2][Ring1][C][Branch2][#Branch1][=Branch2][C][C][Branch1][Ring2][O][Ring1][=Branch1][O][C][C][Branch2][=Branch1][O][O][C][Branch1][=Branch1][C][C][Ring1][=Branch1][O][O][C][C][Branch2][Branch1][O][O][C][Branch1][=Branch1][C][C][Ring1][=Branch1][O][O][C][C][C][C][Branch2][Ring2][=Branch2][C][Branch1][Ring2][C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][C][C][C][Branch2][Ring1][=Branch1][C][Ring1][=Branch1][Branch1][S][C][C][C][Ring1][Branch1][C][=C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][O][C][C][C][C][O][C][=Branch1][C][=O][C][O],4,14,43,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,1998,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)OC(=O)C)CC=O)C)OC(=O)C,[C][C][C][C][=C][C][=C][C][Branch2][Branch2][Branch2][C][Branch2][Branch2][Ring1][C][C][Branch2][#Branch1][O][C][Branch2][Ring1][Branch2][C][Branch2][Ring1][C][C][Branch1][=Branch2][C][C][=Branch1][C][=O][O][Ring1][P][O][C][=Branch1][C][=O][C][O][C][O][C][C][Branch2][Branch1][Ring2][C][Branch2][Ring2][O][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][C][C][C][Branch2][Ring1][=Branch1][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C][Branch1][C][C][O][N][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][=O][C][O][C][=Branch1][C][=O][C],1,18,46,73,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1999,CCC(C1=CC=CC=C1)C(=O)NC(=O)NC(=O)C,[C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C],2,3,13,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2000,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,[C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],2,3,11,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2001,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)C)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,[C][C][C][C][=C][C][=C][C][Branch2][#Branch1][=N][C][Branch2][#Branch1][Branch2][C][C][Branch2][=Branch1][S][C][Branch2][Ring1][Branch2][C][Branch2][Ring1][C][C][Branch1][=Branch2][C][C][=Branch1][C][=O][O][Ring1][P][O][C][=Branch1][C][=O][C][O][C][O][C][C][Branch2][Ring2][=C][C][Branch2][Ring2][Branch1][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][C][C][C][Branch1][P][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][Branch1][C][C][O][N][Branch1][C][C][C][O][C][C][=O][C][O][C][C][C][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][N][Branch1][C][C][C],2,18,47,78,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2002,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,[C][C][=Branch1][C][=O][N][C][Branch1][#C][C][C][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=Branch1][C][=O][O],3,3,13,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2003,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N,[C][C][=Branch1][C][=O][N][C][Branch1][#C][C][C][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=Branch1][C][=O][N],3,2,13,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2004,CCOC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C,[C][C][O][C][=Branch1][C][=O][C][Branch1][=N][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][N][C][=Branch1][C][=O][C],2,4,13,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,2005,CC(=O)NCCCCCC(=O)O,[C][C][=Branch1][C][=O][N][C][C][C][C][C][C][=Branch1][C][=O][O],2,3,8,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2006,C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2,[C][=C][C][=Branch2][Ring1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=Branch1][C][=O][O][C][=N][N][N][=N][Ring1][Branch1],3,6,9,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2007,C1C(ON=C1Cl)C(C(=O)O)N,[C][C][Branch1][#Branch1][O][N][=C][Ring1][Branch1][Cl][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N],2,5,5,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,2008,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O,[C][C][C][Branch2][Branch2][=Branch2][C][C][Branch2][Ring2][=N][C][=C][Branch2][Ring2][#Branch1][C][=C][Branch1][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][Branch1][Branch1][C][Ring1][=C][=O][C][=Branch1][=Branch1][=C][C][=C][Ring1][Branch2][O][O][O][C][C][C][Branch2][Ring2][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][C][C][C][Branch2][Ring1][#Branch2][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][O][C][C][C][C][=Branch1][C][=O][C][Branch1][Ring2][O][Ring1][#Branch1][C][O][N][Branch1][C][C][C][O],4,16,42,53,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,2009,CC(C(=O)OCC[N+](C)(C)C)OC(=O)C,[C][C][Branch1][S][C][=Branch1][C][=O][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C],0,4,10,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2010,CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,[C][C][=Branch1][C][=O][C][=C][N+1][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][C][Branch2][Branch1][S][C][Branch2][Branch1][O][C][Branch1][Ring2][O][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][C][Branch2][Ring1][N][C][Branch2][Ring1][#Branch1][C][Branch1][Ring2][O][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][O][O][O][O],6,18,22,28,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2011,CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,[C][C][=Branch1][C][=O][C][=C][N+1][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][C][Branch2][Branch1][S][C][Branch2][Branch1][O][C][Branch1][Ring2][O][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][C][Branch2][Ring1][N][C][Branch2][Ring1][#Branch1][C][Branch1][Ring2][O][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][O][O][O][O],7,18,22,29,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2012,CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,[C][C][N][C][C][Branch2][=Branch1][=N][C][Branch2][=Branch1][Branch2][C][C][Branch2][Branch1][P][C][C][Ring1][=Branch1][C][Branch2][Branch1][#Branch1][C][Branch1][=Branch1][C][Ring1][Branch1][Ring1][O][C][Branch2][Ring2][Branch1][C][C][Ring1][Branch2][C][C][Branch1][P][C][Ring1][Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][#Branch2][C][Branch1][Branch1][C][Ring1][P][O][O][C][O][O][C][=Branch1][C][=O][C][O][C][O][C][O][C][O][C],3,12,34,47,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2013,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCC1CC1,[C][C][C][C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][Ring1],1,1,25,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2014,C1=CC(=CC=C1C(=N)N)NC(=O)NC2=CC=C(C=C2)Cl,[C][=C][C][=Branch1][O][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=N][N][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl],4,2,14,13,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2015,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][N],1,2,13,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2016,C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N,[C][N+1][=C][C][=C][Branch2][Ring1][Ring2][C][=C][C][Ring1][=Branch1][=C][C][=C][Ring1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][N],2,2,14,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2017,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N,[C][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][N][=C][Ring1][O][C][=C][Ring1][#C][N],2,4,15,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][O],2,3,10,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
